"zone","state","sector","lga","ea","hhid","qa_type","dist_road2","dist_popcenter2","dist_market","dist_border2","dist_admctr","af_bio_1","af_bio_8","af_bio_12","af_bio_13","af_bio_16","fsrad3_agpct","fsrad3_lcmaj","ssa_aez09","afmnslp_pct","srtm_nga","twi_nga","srtm_nga_5_15","sq1","sq2","sq3","sq4","sq5","sq6","sq7","anntot_avg","wetQ_avg","wetQ_avgstart","h2012_tot","h2012_wetQ","h2012_wetQstart","eviarea_avg","evimax_avg","grn_avg","sen_avg","h2012_eviarea","h2012_evimax","h2012_grn","h2012_sen","LAT_DD_MOD","LON_DD_MOD","distY1Y2"
4,11,2,1106,446,110071,1,7.26,26.87,60.03,568.7,26.61,276,261,1933,296,837,1,130,313,3.58,50,12,4,2,2,1,1,1,1,1,1788,845,18,1944,915,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.15062167012,7.94504082969,
4,11,2,1106,446,110072,1,7.28,26.85,60,568.69,26.58,276,261,1933,296,837,1,130,313,3.58,50,12,4,2,2,1,1,1,1,1,1788,845,18,1943,915,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.15062167012,7.94504082969,
4,11,2,1106,446,110073,1,7.51,26.97,59.77,568.45,26.68,276,261,1933,296,837,1,130,313,3.58,50,12,4,2,2,1,1,1,1,1,1787,844,18,1940,914,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.15062167012,7.94504082969,
4,11,2,1106,446,110074,1,7.23,26.82,60.04,568.73,26.55,276,261,1933,296,837,1,130,313,3.58,50,12,4,2,2,1,1,1,1,1,1788,845,18,1944,916,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.15062167012,7.94504082969,
4,11,2,1106,446,110075,1,7.21,26.88,60.09,568.74,26.62,276,260,1939,297,840,1,130,313,4.44,54,13,4,2,2,1,1,1,1,1,1789,845,18,1944,916,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.15062167012,7.94504082969,
4,11,2,1106,446,110076,2,7.26,26.85,60.02,568.7,26.58,276,261,1933,296,837,1,130,313,3.58,50,12,4,2,2,1,1,1,1,1,1788,845,18,1944,916,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.15062167012,7.94504082969,
4,11,2,1106,446,110078,1,7.27,26.9,60.04,568.69,26.64,276,261,1933,296,837,1,130,313,3.58,50,12,4,2,2,1,1,1,1,1,1788,845,18,1943,915,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.15062167012,7.94504082969,
4,11,2,1106,446,110079,1,7.28,26.87,60,568.68,26.6,276,261,1933,296,837,1,130,313,3.58,50,12,4,2,2,1,1,1,1,1,1788,845,18,1943,915,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.15062167012,7.94504082969,
4,11,2,1106,446,110080,2,7.26,26.85,60.02,568.7,26.58,276,261,1933,296,837,1,130,313,3.58,50,12,4,2,2,1,1,1,1,1,1788,845,18,1944,916,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.15062167012,7.94504082969,
4,11,2,1104,434,110081,1,19.14,14.31,80.22,589.79,43.64,272,259,1705,283,753,21,20,313,2.93,94,13,1,3,2,1,1,1,1,1,1527,736,17,1650,859,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.69118125694,8.13510252436,
4,11,2,1104,434,110082,1,19.51,13.82,79.89,589.66,43.04,272,259,1705,283,753,18,20,313,2.93,100,16,1,3,2,1,1,1,1,1,1527,736,17,1656,863,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.69118125694,8.13510252436,
4,11,2,1104,434,110083,1,19.12,14.18,80.09,589.67,43.55,272,259,1705,283,753,21,20,313,2.93,95,13,1,3,2,1,1,1,1,1,1526,736,17,1651,859,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.69118125694,8.13510252436,
4,11,2,1104,434,110084,1,19.02,14.17,80.04,589.59,43.61,272,259,1705,283,753,21,20,313,2.93,98,12,1,3,2,1,1,1,1,1,1526,736,17,1650,859,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.69118125694,8.13510252436,
4,11,2,1104,434,110085,1,19.23,13.99,79.95,589.6,43.34,272,259,1705,283,753,20,20,313,2.93,104,14,1,3,2,1,1,1,1,1,1526,736,17,1652,860,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.69118125694,8.13510252436,
4,11,2,1104,434,110086,1,19.32,14.11,80.1,589.76,43.38,272,259,1705,283,753,20,20,313,2.93,95,13,1,3,2,1,1,1,1,1,1527,736,17,1653,861,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.69118125694,8.13510252436,
4,11,2,1104,434,110087,1,19.41,13.8,79.83,589.57,43.09,272,259,1705,283,753,18,20,313,2.93,106,13,1,3,2,1,1,1,1,1,1527,736,17,1655,862,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.69118125694,8.13510252436,
4,11,2,1104,434,110088,1,19.2,14.54,80.46,590,43.77,272,259,1705,283,753,25,20,313,2.93,90,13,1,3,2,1,1,1,1,1,1527,736,17,1650,858,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.69118125694,8.13510252436,
4,11,2,1104,434,110089,1,19.07,14.28,80.17,589.71,43.66,272,259,1705,283,753,21,20,313,2.93,92,14,1,3,2,1,1,1,1,1,1526,736,17,1650,859,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.69118125694,8.13510252436,
4,11,2,1104,434,110090,1,19.4,13.59,79.62,589.39,42.94,272,259,1712,284,756,16,130,313,2.93,104,14,1,3,2,1,1,1,1,1,1526,736,17,1655,863,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.69118125694,8.13510252436,
4,11,2,1107,1034,110091,1,16.25,16.31,85.7,595.76,26.4,276,262,2029,305,873,15,130,313,2.69,31,12,1,2,2,1,1,1,1,1,1929,887,18,2237,1065,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.1357229762,8.19044376243,
4,11,2,1107,1034,110092,1,15.39,15.65,86.51,596.36,27.31,277,263,2034,305,875,11,130,313,1.5,30,14,1,2,2,1,1,1,1,1,1935,888,18,2239,1064,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.1357229762,8.19044376243,
4,11,2,1107,1034,110093,1,15.77,15.84,86.23,596.2,26.91,276,262,2029,305,873,13,130,313,2.69,30,13,1,2,2,1,1,1,1,1,1933,888,18,2238,1064,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.1357229762,8.19044376243,
4,11,2,1107,1034,110094,1,16.11,16.18,85.81,595.91,26.41,276,262,2029,305,873,15,130,313,2.69,28,16,1,2,2,1,1,1,1,1,1930,887,18,2237,1065,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.1357229762,8.19044376243,
4,11,2,1107,1034,110095,1,15.58,15.76,86.36,596.26,27.11,277,263,2034,305,875,13,130,313,1.5,30,14,1,2,2,1,1,1,1,1,1934,888,18,2239,1064,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.1357229762,8.19044376243,
4,11,2,1107,1034,110096,1,16.27,16.6,85.43,595.47,26.29,276,262,2029,305,873,10,130,313,2.69,33,13,1,2,2,1,1,1,1,1,1928,886,18,2236,1065,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.1357229762,8.19044376243,
4,11,2,1107,1034,110097,1,15.8,15.84,86.22,596.2,26.88,276,262,2029,305,873,13,130,313,2.69,30,13,1,2,2,1,1,1,1,1,1933,888,18,2238,1065,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.1357229762,8.19044376243,
4,11,2,1107,1034,110098,1,16.18,16.24,85.75,595.85,26.36,276,262,2029,305,873,15,130,313,2.69,31,12,1,2,2,1,1,1,1,1,1930,887,18,2236,1065,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.1357229762,8.19044376243,
4,11,2,1107,1034,110099,1,15.89,15.95,86.08,596.1,26.71,276,262,2029,305,873,14,130,313,2.69,36,13,1,2,2,1,1,1,1,1,1932,887,18,2238,1065,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.1357229762,8.19044376243,
4,11,2,1107,1034,110100,1,15.53,15.73,86.4,596.29,27.17,277,263,2034,305,875,13,130,313,1.5,30,14,1,2,2,1,1,1,1,1,1934,888,18,2239,1064,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.1357229762,8.19044376243,
4,11,2,1109,672,110101,1,0.58,16.37,54.2,528.72,73.01,271,256,1959,302,844,1,130,313,2.64,72,15,1,2,2,1,1,1,1,1,1739,804,16,1762,832,18,41.6,0.438,126,319,43.8,0.4161,118,312,5.92345578983,7.54998693813,
4,11,2,1109,672,110102,1,0.7,16.66,54.43,528.96,72.95,271,256,1959,302,844,2,130,313,2.64,71,12,1,2,2,1,1,1,1,1,1740,805,16,1762,831,18,41.6,0.438,126,319,43.8,0.4161,118,312,5.92345578983,7.54998693813,
4,11,2,1109,672,110103,1,0.53,16.54,54.39,528.78,73.09,271,256,1959,302,844,2,130,313,2.64,74,12,1,2,2,1,1,1,1,1,1740,805,16,1763,832,18,41.6,0.438,126,319,43.8,0.4161,118,312,5.92345578983,7.54998693813,
4,11,2,1109,672,110104,2,0.71,16.46,54.23,528.87,72.9,271,256,1959,302,844,1,130,313,2.64,72,16,1,2,2,1,1,1,1,1,1740,804,16,1762,831,18,41.6,0.438,126,319,43.8,0.4161,118,312,5.92345578983,7.54998693813,
4,11,2,1109,672,110105,1,0.69,16.55,54.33,528.91,72.93,271,256,1959,302,844,1,130,313,2.64,73,14,1,2,2,1,1,1,1,1,1740,804,16,1762,831,18,41.6,0.438,126,319,43.8,0.4161,118,312,5.92345578983,7.54998693813,
4,11,2,1109,672,110106,2,0.71,16.46,54.23,528.87,72.9,271,256,1959,302,844,1,130,313,2.64,72,16,1,2,2,1,1,1,1,1,1740,804,16,1762,831,18,41.6,0.438,126,319,43.8,0.4161,118,312,5.92345578983,7.54998693813,
4,11,2,1109,672,110107,1,0.69,16.67,54.44,528.96,72.96,271,256,1959,302,844,2,130,313,2.64,65,13,1,2,2,1,1,1,1,1,1740,805,16,1762,831,18,41.6,0.438,126,319,43.8,0.4161,118,312,5.92345578983,7.54998693813,
4,11,2,1109,672,110108,1,0.73,16.64,54.4,528.98,72.92,271,256,1959,302,844,2,130,313,2.64,71,12,1,2,2,1,1,1,1,1,1740,805,16,1762,831,18,41.6,0.438,126,319,43.8,0.4161,118,312,5.92345578983,7.54998693813,
4,11,2,1109,672,110109,1,0.73,16.47,54.23,528.89,72.88,271,256,1959,302,844,1,130,313,2.64,72,16,1,2,2,1,1,1,1,1,1740,804,16,1761,831,18,41.6,0.438,126,319,43.8,0.4161,118,312,5.92345578983,7.54998693813,
4,11,2,1109,672,110110,1,0.56,16.53,54.37,528.79,73.06,271,256,1959,302,844,2,130,313,2.64,74,12,1,2,2,1,1,1,1,1,1740,805,16,1762,832,18,41.6,0.438,126,319,43.8,0.4161,118,312,5.92345578983,7.54998693813,
4,11,2,1113,954,110111,1,4.82,26.46,52.05,553.82,42.18,273,258,1923,299,836,13,130,313,3.23,80,14,4,2,2,1,1,1,1,1,1748,824,17,1832,853,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.09841937207,7.80601488159,
4,11,2,1113,954,110112,1,4.93,26.31,52.18,553.84,42.29,272,257,1924,299,837,13,130,313,2.99,80,13,1,2,2,1,1,1,1,1,1749,824,17,1832,853,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.09841937207,7.80601488159,
4,11,2,1113,954,110113,1,4.79,26.48,52.02,553.79,42.19,273,258,1923,299,836,13,130,313,3.23,80,14,4,2,2,1,1,1,1,1,1748,824,17,1832,853,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.09841937207,7.80601488159,
4,11,2,1113,954,110114,1,4.85,26.42,52.08,553.83,42.2,273,258,1923,299,836,13,130,313,3.23,79,15,4,2,2,1,1,1,1,1,1748,824,17,1832,853,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.09841937207,7.80601488159,
4,11,2,1113,954,110115,1,4.6,26.65,51.84,553.62,42.26,273,258,1923,299,836,14,130,313,3.23,76,13,1,2,2,1,1,1,1,1,1747,823,17,1831,853,21,41.6,0.438,126,319,43.8,0.4161,118,312,6.09841937207,7.80601488159,
